review,rating,date,bank,source,sentiment_label,sentiment_score,theme
jabadhaa namatii tolataan,5,2025-09-19,CBE,Google Play,NEGATIVE,0.962352991104126,General
"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,2025-09-19,CBE,Google Play,NEGATIVE,0.9511564373970032,UI/UX
The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18,CBE,Google Play,NEGATIVE,0.9966429471969604,General
Truly amazing!,5,2025-09-18,CBE,Google Play,POSITIVE,0.9998810291290283,General
Doesn't have option to generate statement for transactions,3,2025-09-18,CBE,Google Play,NEGATIVE,0.992244303226471,General
😎,5,2025-09-18,CBE,Google Play,NEGATIVE,0.6970565915107727,General
JanaleBl,5,2025-09-17,CBE,Google Play,POSITIVE,0.9632813930511475,General
very good,5,2025-09-17,CBE,Google Play,POSITIVE,0.9998520612716675,General
nice application,5,2025-09-17,CBE,Google Play,POSITIVE,0.9998229146003723,General
WaaaaaaaW,1,2025-09-17,CBE,Google Play,NEGATIVE,0.9848952293395996,General
very nice,5,2025-09-16,CBE,Google Play,POSITIVE,0.9998563528060913,General
Of,5,2025-09-16,CBE,Google Play,POSITIVE,0.9193394780158997,General
it's best app to use recently and upgraded day to day for internationalization,4,2025-09-16,CBE,Google Play,POSITIVE,0.9983494281768799,General
Easy to use and not Complicated 👍,5,2025-09-15,CBE,Google Play,POSITIVE,0.9179602265357971,UI/UX
apdat the app,5,2025-09-14,CBE,Google Play,NEGATIVE,0.9424067139625549,General
good in bankin at any time & any where.,5,2025-09-13,CBE,Google Play,POSITIVE,0.9995506405830383,General
great,5,2025-09-13,CBE,Google Play,POSITIVE,0.9998630285263062,General
"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",1,2025-09-13,CBE,Google Play,NEGATIVE,0.9998034834861755,Bugs/Crash
it is best to me,1,2025-09-13,CBE,Google Play,POSITIVE,0.9966468214988708,General
hayizgi mebrahtom feshay,5,2025-09-13,CBE,Google Play,NEGATIVE,0.6387802362442017,General
best,5,2025-09-13,CBE,Google Play,POSITIVE,0.9997941851615906,General
good,5,2025-09-12,CBE,Google Play,POSITIVE,0.9998161196708679,General
great,5,2025-09-12,CBE,Google Play,POSITIVE,0.9998630285263062,General
Excellent app,5,2025-09-12,CBE,Google Play,POSITIVE,0.9998356103897095,General
after apdate the app doesn't work any thing else it said enable to connects,1,2025-09-12,CBE,Google Play,NEGATIVE,0.9993560910224915,General
love,5,2025-09-12,CBE,Google Play,POSITIVE,0.9998735189437866,General
good,3,2025-09-11,CBE,Google Play,POSITIVE,0.9998161196708679,General
Hasasa bank,1,2025-09-11,CBE,Google Play,POSITIVE,0.8199579119682312,General
All ways Trusted.,5,2025-09-11,CBE,Google Play,POSITIVE,0.9988715052604675,General
best MB application in Ethiopia financial sector.,5,2025-09-11,CBE,Google Play,POSITIVE,0.9990665316581726,General
I like this app,5,2025-09-11,CBE,Google Play,POSITIVE,0.9996516704559326,General
am tired why I have to update every 5 day,1,2025-09-11,CBE,Google Play,NEGATIVE,0.9996090531349182,General
excellent,5,2025-09-10,CBE,Google Play,POSITIVE,0.9998434782028198,General
best,5,2025-09-10,CBE,Google Play,POSITIVE,0.9997941851615906,General
usb debugig mode bicha off endidereg axrigu like awash bank,1,2025-09-10,CBE,Google Play,NEGATIVE,0.9974377155303955,Bugs/Crash
good morning 🙏,5,2025-09-10,CBE,Google Play,POSITIVE,0.9997515082359314,General
nice,5,2025-09-09,CBE,Google Play,POSITIVE,0.9998552799224854,General
am happy 😃,5,2025-09-09,CBE,Google Play,POSITIVE,0.9998183846473694,General
good,5,2025-09-09,CBE,Google Play,POSITIVE,0.9998161196708679,General
wowww,5,2025-09-08,CBE,Google Play,POSITIVE,0.9972698092460632,General
KEHRU nasir AbFIXA,5,2025-09-08,CBE,Google Play,POSITIVE,0.8188510537147522,General
It is well organized.,5,2025-09-08,CBE,Google Play,POSITIVE,0.9998693466186523,General
Can't see the nearest Branch or ATM available,2,2025-09-08,CBE,Google Play,NEGATIVE,0.9962969422340393,General
excellent,5,2025-09-08,CBE,Google Play,POSITIVE,0.9998434782028198,General
very good,5,2025-09-07,CBE,Google Play,POSITIVE,0.9998520612716675,General
the app does not open,1,2025-09-07,CBE,Google Play,NEGATIVE,0.9997572302818298,General
from Monk,3,2025-09-06,CBE,Google Play,POSITIVE,0.9398741722106934,General
"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",5,2025-09-06,CBE,Google Play,POSITIVE,0.9996967315673828,General
incredible,5,2025-09-06,CBE,Google Play,POSITIVE,0.9998753070831299,General
good,5,2025-09-06,CBE,Google Play,POSITIVE,0.9998161196708679,General
የዚህ አፕ ተጠቃሚ ነበርኩ ያለሁት ከሀገር ውጭ ነው እና እየተጠቀምኩበት ሳለ አብደት አድርጊ አለኝ ሳረገው ፓስወርድ እንዴ አድስ ጠየቀኝ እንዴው እኔ አለሁበት ሀገር ሆኘ መስተካከል ከቻለ ተባበሩኝ በጣም አስፈላጊዬ ነው ::,5,2025-09-06,CBE,Google Play,NEGATIVE,0.9570397138595581,General
it's the best money transfer app ever,5,2025-09-06,CBE,Google Play,POSITIVE,0.9996806383132935,Features
it is nice,5,2025-09-05,CBE,Google Play,POSITIVE,0.9998648166656494,General
user friendly. best.,5,2025-09-05,CBE,Google Play,POSITIVE,0.9997245669364929,General
🙏,5,2025-09-05,CBE,Google Play,NEGATIVE,0.6970565915107727,General
አሪፍ,5,2025-09-05,CBE,Google Play,NEGATIVE,0.6970565915107727,General
best app!!!,5,2025-09-05,CBE,Google Play,POSITIVE,0.9997482895851135,General
"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",4,2025-09-05,CBE,Google Play,NEGATIVE,0.9859862327575684,UI/UX
very good app,5,2025-09-05,CBE,Google Play,POSITIVE,0.9998675584793091,General
best,5,2025-09-05,CBE,Google Play,POSITIVE,0.9997941851615906,General
jabirabdala,5,2025-09-04,CBE,Google Play,NEGATIVE,0.9328044652938843,General
unfair cost of transportations... what a shame!!!,1,2025-09-04,CBE,Google Play,NEGATIVE,0.9997835755348206,General
"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",4,2025-09-04,CBE,Google Play,NEGATIVE,0.9977512955665588,Features
WAW!!! I AM PROUD!!! MY STRONG BANK WORKS AT BEST EVEN IN A REMOTE LOCATION HERE IN MALABO (ECUATORIAL GUINEA). MEWOLID MUBARAK CBE!!!,5,2025-09-04,CBE,Google Play,POSITIVE,0.9996813535690308,General
zinaa Ahmed,5,2025-09-04,CBE,Google Play,POSITIVE,0.924660325050354,General
absolutely excellent,5,2025-09-04,CBE,Google Play,POSITIVE,0.9998593330383301,General
nice,4,2025-09-03,CBE,Google Play,POSITIVE,0.9998552799224854,General
Good,5,2025-09-03,CBE,Google Play,POSITIVE,0.9998161196708679,General
amazing app,5,2025-09-03,CBE,Google Play,POSITIVE,0.9998670816421509,General
perfect and easy,5,2025-09-03,CBE,Google Play,POSITIVE,0.9998718500137329,UI/UX
fastest,5,2025-09-03,CBE,Google Play,POSITIVE,0.999160885810852,General
good,5,2025-09-03,CBE,Google Play,POSITIVE,0.9998161196708679,General
My account is not working,4,2025-09-03,CBE,Google Play,NEGATIVE,0.9997815489768982,General
The recent update is not optimized fir latest version of android,2,2025-09-02,CBE,Google Play,NEGATIVE,0.999637246131897,General
topp,5,2025-09-02,CBE,Google Play,POSITIVE,0.9706206321716309,General
very good,5,2025-09-01,CBE,Google Play,POSITIVE,0.9998520612716675,General
I appreciate it,5,2025-09-01,CBE,Google Play,POSITIVE,0.999839186668396,General
v.good app,5,2025-09-01,CBE,Google Play,POSITIVE,0.9952701926231384,General
Nice,4,2025-08-31,CBE,Google Play,POSITIVE,0.9998552799224854,General
sahib amin jamal,1,2025-08-31,CBE,Google Play,POSITIVE,0.8987875580787659,General
installi,5,2025-08-31,CBE,Google Play,NEGATIVE,0.9575467109680176,General
good,5,2025-08-30,CBE,Google Play,POSITIVE,0.9998161196708679,General
very good apps,5,2025-08-30,CBE,Google Play,POSITIVE,0.9998751878738403,General
👍👍👍👍,1,2025-08-30,CBE,Google Play,NEGATIVE,0.6970565915107727,General
the app say it is not compatible with ur phone can u fix it it is not updating.,1,2025-08-30,CBE,Google Play,NEGATIVE,0.9997796416282654,General
"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",5,2025-08-29,CBE,Google Play,NEGATIVE,0.9962132573127747,UI/UX
tinishu titiba,5,2025-08-29,CBE,Google Play,NEGATIVE,0.715971827507019,General
"essy to use ,has great interface and user-friendly g",5,2025-08-29,CBE,Google Play,POSITIVE,0.9995421171188354,UI/UX
Yuuuuu,5,2025-08-29,CBE,Google Play,NEGATIVE,0.9227678775787354,General
I found it very much friendly,5,2025-08-29,CBE,Google Play,POSITIVE,0.9997764229774475,General
"Very useful app, while we use CBE.",5,2025-08-28,CBE,Google Play,POSITIVE,0.9981263279914856,General
woooow,5,2025-08-28,CBE,Google Play,POSITIVE,0.9561602473258972,General
Redmi,1,2025-08-28,CBE,Google Play,POSITIVE,0.9882866740226746,General
አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,5,2025-08-28,CBE,Google Play,NEGATIVE,0.932232677936554,General
kamil aweil,5,2025-08-28,CBE,Google Play,POSITIVE,0.9943663477897644,General
nice,3,2025-08-28,CBE,Google Play,POSITIVE,0.9998552799224854,General
In your next update can you come with night mode future,5,2025-08-27,CBE,Google Play,NEGATIVE,0.6754571199417114,General
"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",5,2025-08-27,CBE,Google Play,POSITIVE,0.9994266033172607,General
mayreba app you its better if you use other banks,1,2025-08-27,CBE,Google Play,NEGATIVE,0.9957265853881836,General
Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,1,2025-08-27,CBE,Google Play,NEGATIVE,0.9938229322433472,Features
good app,5,2025-08-27,CBE,Google Play,POSITIVE,0.9998493194580078,General
let us know before you shut down the app,4,2025-08-27,CBE,Google Play,NEGATIVE,0.9973037242889404,General
excited,5,2025-08-27,CBE,Google Play,POSITIVE,0.9997768998146057,General
amizing,5,2025-08-26,CBE,Google Play,NEGATIVE,0.9881718754768372,General
love it,5,2025-08-26,CBE,Google Play,POSITIVE,0.9998753070831299,General
yes it is v good,5,2025-08-26,CBE,Google Play,POSITIVE,0.9994988441467285,General
A great update in the Mobile Banking Application. Thanks for the System and customization department,5,2025-08-26,CBE,Google Play,POSITIVE,0.9994227886199951,General
this app is smart.,5,2025-08-26,CBE,Google Play,POSITIVE,0.9998302459716797,General
I am happy,5,2025-08-26,CBE,Google Play,POSITIVE,0.9998801946640015,General
good,5,2025-08-26,CBE,Google Play,POSITIVE,0.9998161196708679,General
Still I have not face critical problems sometimes delay to open,4,2025-08-26,CBE,Google Play,POSITIVE,0.9847295880317688,General
excellent,5,2025-08-26,CBE,Google Play,POSITIVE,0.9998434782028198,General
ጤና ከድረ,5,2025-08-25,CBE,Google Play,NEGATIVE,0.7850590348243713,General
The connection between bank and the app is lag relationship this must be corrected.,4,2025-08-25,CBE,Google Play,NEGATIVE,0.999581515789032,Performance
I have forgotten mobail banking password,5,2025-08-25,CBE,Google Play,NEGATIVE,0.99432772397995,General
nice app,5,2025-08-25,CBE,Google Play,POSITIVE,0.9998061060905457,General
Thank you,5,2025-08-25,CBE,Google Play,POSITIVE,0.9998352527618408,General
muktaar Abraahim,5,2025-08-25,CBE,Google Play,NEGATIVE,0.9458082318305969,General
🤞Good One,5,2025-08-24,CBE,Google Play,POSITIVE,0.8484408259391785,General
why does it say change pin to 6 digits is that right?,4,2025-08-24,CBE,Google Play,NEGATIVE,0.9931118488311768,General
One of the worst mobile banking apps in Ethiopia. You can't access your txn record for more than 2 weeks.,1,2025-08-24,CBE,Google Play,NEGATIVE,0.9997283816337585,General
i like it and aprshat.,4,2025-08-23,CBE,Google Play,POSITIVE,0.999653697013855,General
good,4,2025-08-23,CBE,Google Play,POSITIVE,0.9998161196708679,General
"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",4,2025-08-23,CBE,Google Play,NEGATIVE,0.9994633793830872,General
best app and easy to use,5,2025-08-23,CBE,Google Play,POSITIVE,0.9996281862258911,UI/UX
doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,2,2025-08-23,CBE,Google Play,NEGATIVE,0.9990184307098389,Features
List of transactions can't load over months and years..,1,2025-08-23,CBE,Google Play,POSITIVE,0.6906006336212158,Performance
transferring money to telebirr is not working,1,2025-08-23,CBE,Google Play,NEGATIVE,0.9997877478599548,Features
I don't Like this app and there service fee is highl,5,2025-08-23,CBE,Google Play,NEGATIVE,0.9943022727966309,General
አዲሱ Update ጥሩ አይደለም. Update ካደረግኩት በኋላ ከዚህ በፊት ስላላክባቸው የነበሩትን Save አድርጎ ይዞት የነበረውን ሁሉንም የሰዎች አካውንቶች አጥፍቶብኛል.,2,2025-08-23,CBE,Google Play,NEGATIVE,0.9872555732727051,General
this application do not show over all transaction history,3,2025-08-23,CBE,Google Play,NEGATIVE,0.9990196228027344,General
this app is very nice but statment history is very shiort atlist add 15 days,4,2025-08-23,CBE,Google Play,NEGATIVE,0.9775184988975525,General
"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",1,2025-08-23,CBE,Google Play,NEGATIVE,0.9994884729385376,General
best and secured application,5,2025-08-23,CBE,Google Play,POSITIVE,0.9997896552085876,General
